method,split,task,assumption,seed,episodes,assumption_diagnosis_accuracy,unsafe_affordance_rejection_recall,false_rejection_rate,calibration_error,test_informativeness,task_success,physical_violation_rate,damage_spill_collision_rate,test_query_cost,human_query_burden,planning_regret_to_oracle
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,mass_or_inertia,4,88,0.579545,0.576923,0.444444,0.103131,0.078061,0.715909,0.272727,0.022727,0.014545,0.000000,0.137859
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,mass_or_inertia,5,88,0.534091,0.450000,0.392857,0.040022,0.053320,0.681818,0.329545,0.056818,0.009917,0.000000,0.160376
proposed_executable_common_sense_tests,language_goal_ambiguity_shift,cluttered_navigation_clearance,mass_or_inertia,6,88,0.590909,0.475000,0.500000,0.106390,0.056605,0.636364,0.250000,0.056818,0.010578,0.000000,0.168775
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,support_stability,0,88,0.579545,0.439394,0.363636,0.120846,0.070715,0.681818,0.386364,0.068182,0.015048,0.000000,0.216716
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,support_stability,1,88,0.579545,0.412698,0.440000,0.111566,0.072779,0.545455,0.261364,0.136364,0.015434,0.000000,0.226232
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,support_stability,2,88,0.534091,0.528571,0.444444,0.061614,0.083482,0.693182,0.295455,0.113636,0.017749,0.000000,0.196292
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,support_stability,3,88,0.659091,0.369863,0.533333,0.189763,0.063424,0.511364,0.386364,0.159091,0.013505,0.000000,0.249256
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,support_stability,4,88,0.590909,0.376812,0.263158,0.137645,0.069123,0.500000,0.306818,0.079545,0.014663,0.000000,0.219865
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,support_stability,5,88,0.477273,0.485714,0.555556,0.013914,0.074454,0.659091,0.306818,0.125000,0.015820,0.000000,0.211802
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,support_stability,6,88,0.659091,0.438356,0.400000,0.200166,0.076127,0.545455,0.272727,0.068182,0.016206,0.000000,0.201258
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,containment_or_leakage,0,88,0.613636,0.516129,0.230769,0.166004,0.062667,0.579545,0.295455,0.136364,0.014277,0.000000,0.196346
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,containment_or_leakage,1,88,0.534091,0.413793,0.533333,0.073214,0.069315,0.659091,0.284091,0.068182,0.015820,0.000000,0.197317
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,containment_or_leakage,2,88,0.522727,0.409091,0.500000,0.077617,0.081310,0.625000,0.329545,0.102273,0.018521,0.000000,0.207349
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,containment_or_leakage,3,88,0.511364,0.440000,0.394737,0.062184,0.069419,0.545455,0.318182,0.079545,0.015820,0.000000,0.214696
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,containment_or_leakage,4,88,0.522727,0.365079,0.320000,0.073412,0.074637,0.625000,0.238636,0.102273,0.016978,0.000000,0.188952
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,containment_or_leakage,5,88,0.613636,0.466667,0.500000,0.167037,0.059336,0.625000,0.272727,0.090909,0.013505,0.000000,0.198840
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,containment_or_leakage,6,88,0.545455,0.406780,0.344828,0.094069,0.055851,0.613636,0.261364,0.090909,0.012733,0.000000,0.203255
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,rigidity_or_deformation,0,88,0.568182,0.380952,0.560000,0.113711,0.067435,0.522727,0.238636,0.011364,0.015048,0.000000,0.190546
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,rigidity_or_deformation,1,88,0.613636,0.430769,0.347826,0.160431,0.067149,0.556818,0.329545,0.090909,0.015048,0.000000,0.210388
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,rigidity_or_deformation,2,88,0.556818,0.461538,0.434783,0.104697,0.063810,0.590909,0.397727,0.125000,0.014277,0.000000,0.226051
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,rigidity_or_deformation,3,88,0.522727,0.353846,0.130435,0.068027,0.053495,0.625000,0.318182,0.079545,0.011962,0.000000,0.205510
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,rigidity_or_deformation,4,88,0.568182,0.406780,0.413793,0.112045,0.055275,0.681818,0.250000,0.068182,0.012347,0.000000,0.190735
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,rigidity_or_deformation,5,88,0.511364,0.492308,0.434783,0.058018,0.081128,0.625000,0.386364,0.068182,0.018135,0.000000,0.206120
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,rigidity_or_deformation,6,88,0.534091,0.412698,0.320000,0.068346,0.053436,0.465909,0.340909,0.125000,0.011962,0.000000,0.231031
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,tool_reach_and_contact,0,88,0.568182,0.426230,0.444444,0.122703,0.059348,0.556818,0.375000,0.102273,0.013505,0.000000,0.223413
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,tool_reach_and_contact,1,88,0.488636,0.418182,0.272727,0.046278,0.052484,0.670455,0.306818,0.068182,0.011962,0.000000,0.202781
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,tool_reach_and_contact,2,88,0.545455,0.450000,0.428571,0.084490,0.064294,0.568182,0.375000,0.079545,0.014663,0.000000,0.215707
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,tool_reach_and_contact,3,88,0.568182,0.392857,0.500000,0.119543,0.054078,0.556818,0.215909,0.079545,0.012347,0.000000,0.203623
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,tool_reach_and_contact,4,88,0.534091,0.464286,0.500000,0.089232,0.055854,0.659091,0.318182,0.068182,0.012733,0.000000,0.200156
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,tool_reach_and_contact,5,88,0.511364,0.352941,0.350000,0.064072,0.071291,0.579545,0.284091,0.079545,0.016206,0.000000,0.200488
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,tool_reach_and_contact,6,88,0.625000,0.507937,0.480000,0.169903,0.084733,0.681818,0.261364,0.125000,0.019293,0.000000,0.183119
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,articulation_direction,0,88,0.500000,0.362069,0.400000,0.048053,0.062563,0.590909,0.215909,0.045455,0.014277,0.000000,0.189810
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,articulation_direction,1,88,0.500000,0.411765,0.405405,0.045780,0.062530,0.602273,0.250000,0.056818,0.014277,0.000000,0.198778
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,articulation_direction,2,88,0.431818,0.387097,0.115385,0.025165,0.050800,0.534091,0.340909,0.079545,0.011576,0.000000,0.215030
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,articulation_direction,3,88,0.522727,0.363636,0.363636,0.073917,0.069078,0.659091,0.284091,0.113636,0.015820,0.000000,0.200270
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,articulation_direction,4,88,0.465909,0.428571,0.406250,0.017967,0.054125,0.625000,0.272727,0.034091,0.012347,0.000000,0.196226
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,articulation_direction,5,88,0.613636,0.478261,0.421053,0.182184,0.067481,0.613636,0.318182,0.056818,0.015434,0.000000,0.183563
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,articulation_direction,6,88,0.477273,0.370370,0.617647,0.017889,0.064379,0.522727,0.397727,0.068182,0.014663,0.000000,0.241460
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,clearance_and_collision,0,88,0.613636,0.537313,0.476190,0.160416,0.063980,0.579545,0.250000,0.136364,0.014277,0.000000,0.192402
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,clearance_and_collision,1,88,0.545455,0.409836,0.444444,0.084366,0.060144,0.522727,0.250000,0.113636,0.013505,0.000000,0.210900
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,clearance_and_collision,2,88,0.613636,0.475410,0.407407,0.160033,0.068889,0.613636,0.238636,0.068182,0.015434,0.000000,0.187671
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,clearance_and_collision,3,88,0.602273,0.485294,0.250000,0.142882,0.063587,0.647727,0.284091,0.045455,0.014277,0.000000,0.174689
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,clearance_and_collision,4,88,0.602273,0.500000,0.566667,0.147256,0.073988,0.647727,0.272727,0.068182,0.016592,0.000000,0.188659
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,clearance_and_collision,5,88,0.500000,0.423729,0.517241,0.047712,0.073721,0.568182,0.363636,0.090909,0.016592,0.000000,0.224340
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,clearance_and_collision,6,88,0.477273,0.491525,0.344828,0.043056,0.058489,0.602273,0.261364,0.102273,0.013119,0.000000,0.200534
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,mass_or_inertia,0,88,0.500000,0.366667,0.357143,0.043481,0.067119,0.534091,0.272727,0.102273,0.014663,0.000000,0.221402
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,mass_or_inertia,1,88,0.579545,0.441176,0.500000,0.126145,0.077714,0.579545,0.295455,0.045455,0.016978,0.000000,0.197961
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,mass_or_inertia,2,88,0.477273,0.389831,0.379310,0.034626,0.067094,0.590909,0.272727,0.022727,0.014663,0.000000,0.207221
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,mass_or_inertia,3,88,0.590909,0.466667,0.321429,0.128056,0.061947,0.500000,0.284091,0.113636,0.013505,0.000000,0.214256
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,mass_or_inertia,4,88,0.590909,0.421875,0.458333,0.135787,0.070543,0.568182,0.295455,0.090909,0.015434,0.000000,0.209792
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,mass_or_inertia,5,88,0.568182,0.350877,0.258065,0.098852,0.058321,0.477273,0.329545,0.022727,0.012733,0.000000,0.227108
proposed_executable_common_sense_tests,combined_common_sense_stress,stackable_object_placement,mass_or_inertia,6,88,0.545455,0.530303,0.454545,0.081866,0.076018,0.602273,0.306818,0.068182,0.016592,0.000000,0.192973
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,support_stability,0,88,0.556818,0.409836,0.407407,0.106471,0.070495,0.375000,0.375000,0.125000,0.015775,0.000000,0.261420
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,support_stability,1,88,0.613636,0.436364,0.606061,0.161156,0.068445,0.534091,0.193182,0.056818,0.015381,0.000000,0.213061
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,support_stability,2,88,0.522727,0.373134,0.666667,0.069418,0.066924,0.534091,0.363636,0.136364,0.014987,0.000000,0.248222
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,support_stability,3,88,0.534091,0.500000,0.433333,0.087749,0.075682,0.545455,0.284091,0.056818,0.016959,0.000000,0.215622
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,support_stability,4,88,0.625000,0.476190,0.440000,0.179769,0.068450,0.602273,0.295455,0.056818,0.015381,0.000000,0.212777
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,support_stability,5,88,0.602273,0.447761,0.333333,0.159117,0.060006,0.545455,0.295455,0.079545,0.013409,0.000000,0.220291
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,support_stability,6,88,0.488636,0.296875,0.458333,0.029325,0.077530,0.488636,0.352273,0.181818,0.017353,0.000000,0.263573
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,containment_or_leakage,0,88,0.477273,0.407895,0.416667,0.014973,0.092739,0.500000,0.340909,0.147727,0.019325,0.000000,0.255214
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,containment_or_leakage,1,88,0.511364,0.333333,0.400000,0.052057,0.071760,0.386364,0.352273,0.090909,0.014987,0.000000,0.260465
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,containment_or_leakage,2,88,0.636364,0.569620,0.888889,0.169151,0.083254,0.613636,0.306818,0.102273,0.017353,0.000000,0.209309
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,containment_or_leakage,3,88,0.500000,0.417722,0.222222,0.030994,0.067946,0.443182,0.409091,0.147727,0.014198,0.000000,0.267635
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,containment_or_leakage,4,88,0.477273,0.493506,0.454545,0.017291,0.087406,0.522727,0.340909,0.090909,0.018142,0.000000,0.233211
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,containment_or_leakage,5,88,0.602273,0.428571,0.272727,0.139591,0.083278,0.579545,0.397727,0.113636,0.017353,0.000000,0.246227
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,containment_or_leakage,6,88,0.681818,0.506329,0.666667,0.232326,0.068152,0.534091,0.386364,0.090909,0.014198,0.000000,0.241211
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,rigidity_or_deformation,0,88,0.545455,0.363636,0.363636,0.097251,0.067413,0.488636,0.284091,0.090909,0.014987,0.000000,0.230450
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,rigidity_or_deformation,1,88,0.613636,0.539683,0.400000,0.163046,0.063938,0.511364,0.340909,0.147727,0.014198,0.000000,0.233078
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,rigidity_or_deformation,2,88,0.386364,0.384615,0.478261,0.060223,0.079881,0.431818,0.306818,0.113636,0.017747,0.000000,0.251680
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,rigidity_or_deformation,3,88,0.534091,0.333333,0.454545,0.077904,0.065572,0.431818,0.284091,0.147727,0.014592,0.000000,0.248779
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,rigidity_or_deformation,4,88,0.625000,0.459016,0.333333,0.175776,0.058444,0.579545,0.363636,0.113636,0.013015,0.000000,0.234075
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,rigidity_or_deformation,5,88,0.522727,0.457627,0.310345,0.060310,0.060063,0.522727,0.409091,0.125000,0.013409,0.000000,0.255728
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,rigidity_or_deformation,6,88,0.511364,0.366197,0.352941,0.059694,0.076276,0.556818,0.340909,0.147727,0.016959,0.000000,0.240048
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,tool_reach_and_contact,0,88,0.500000,0.376812,0.421053,0.048164,0.066828,0.556818,0.363636,0.113636,0.014987,0.000000,0.238251
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,tool_reach_and_contact,1,88,0.590909,0.428571,0.500000,0.143652,0.068569,0.500000,0.272727,0.136364,0.015381,0.000000,0.223952
proposed_executable_common_sense_tests,combined_common_sense_stress,container_liquid_transfer,tool_reach_and_contact,2,88,0.568182,0.492537,0.380952,0.123412,0.073820,0.579545,0.215909,0.113636,0.016564,0.000000,0.201696
