stress_level,method,task,assumption,seed,task_success,unsafe_affordance_rejection_recall,physical_violation_rate,test_query_cost,human_query_burden,planning_regret_to_oracle
1.0,llm_common_sense_replanner,door_drawer_opening,containment_or_leakage,2,0.384615,0.000000,0.307692,0.000000,0.000000,0.284490
1.0,llm_common_sense_replanner,door_drawer_opening,containment_or_leakage,3,0.442308,0.000000,0.326923,0.001385,0.000000,0.276622
1.0,llm_common_sense_replanner,door_drawer_opening,containment_or_leakage,4,0.461538,0.000000,0.384615,0.001847,0.000000,0.293356
1.0,llm_common_sense_replanner,door_drawer_opening,containment_or_leakage,5,0.442308,0.027778,0.403846,0.000923,0.000000,0.289491
1.0,llm_common_sense_replanner,door_drawer_opening,containment_or_leakage,6,0.519231,0.000000,0.326923,0.000462,0.000000,0.268017
1.0,llm_common_sense_replanner,door_drawer_opening,rigidity_or_deformation,0,0.423077,0.000000,0.384615,0.000000,0.000000,0.299119
1.0,llm_common_sense_replanner,door_drawer_opening,rigidity_or_deformation,1,0.500000,0.078947,0.423077,0.001385,0.000000,0.285172
1.0,llm_common_sense_replanner,door_drawer_opening,rigidity_or_deformation,2,0.365385,0.000000,0.346154,0.000923,0.000000,0.294931
1.0,llm_common_sense_replanner,door_drawer_opening,rigidity_or_deformation,3,0.423077,0.000000,0.346154,0.001385,0.000000,0.290519
1.0,llm_common_sense_replanner,door_drawer_opening,rigidity_or_deformation,4,0.365385,0.000000,0.403846,0.000462,0.000000,0.298070
1.0,llm_common_sense_replanner,door_drawer_opening,rigidity_or_deformation,5,0.442308,0.026316,0.288462,0.000923,0.000000,0.265020
1.0,llm_common_sense_replanner,door_drawer_opening,rigidity_or_deformation,6,0.423077,0.000000,0.269231,0.001385,0.000000,0.277719
1.0,llm_common_sense_replanner,door_drawer_opening,tool_reach_and_contact,0,0.442308,0.000000,0.326923,0.000000,0.000000,0.285155
1.0,llm_common_sense_replanner,door_drawer_opening,tool_reach_and_contact,1,0.365385,0.000000,0.423077,0.000462,0.000000,0.295325
1.0,llm_common_sense_replanner,door_drawer_opening,tool_reach_and_contact,2,0.384615,0.027778,0.403846,0.000000,0.000000,0.297950
1.0,llm_common_sense_replanner,door_drawer_opening,tool_reach_and_contact,3,0.326923,0.060606,0.326923,0.000462,0.000000,0.280782
1.0,llm_common_sense_replanner,door_drawer_opening,tool_reach_and_contact,4,0.442308,0.023810,0.442308,0.000462,0.000000,0.306200
1.0,llm_common_sense_replanner,door_drawer_opening,tool_reach_and_contact,5,0.480769,0.024390,0.480769,0.000923,0.000000,0.297234
1.0,llm_common_sense_replanner,door_drawer_opening,tool_reach_and_contact,6,0.423077,0.000000,0.346154,0.000923,0.000000,0.281161
1.0,llm_common_sense_replanner,door_drawer_opening,articulation_direction,0,0.365385,0.025641,0.500000,0.000462,0.000000,0.329160
1.0,llm_common_sense_replanner,door_drawer_opening,articulation_direction,1,0.307692,0.000000,0.519231,0.000000,0.000000,0.358076
1.0,llm_common_sense_replanner,door_drawer_opening,articulation_direction,2,0.365385,0.000000,0.423077,0.000923,0.000000,0.327348
1.0,llm_common_sense_replanner,door_drawer_opening,articulation_direction,3,0.442308,0.000000,0.384615,0.000462,0.000000,0.303730
1.0,llm_common_sense_replanner,door_drawer_opening,articulation_direction,4,0.480769,0.022222,0.442308,0.001385,0.000000,0.304794
1.0,llm_common_sense_replanner,door_drawer_opening,articulation_direction,5,0.423077,0.000000,0.538462,0.000462,0.000000,0.333132
1.0,llm_common_sense_replanner,door_drawer_opening,articulation_direction,6,0.538462,0.000000,0.365385,0.000000,0.000000,0.289708
1.0,llm_common_sense_replanner,door_drawer_opening,clearance_and_collision,0,0.384615,0.025000,0.500000,0.001385,0.000000,0.320555
1.0,llm_common_sense_replanner,door_drawer_opening,clearance_and_collision,1,0.480769,0.000000,0.461538,0.000923,0.000000,0.303091
1.0,llm_common_sense_replanner,door_drawer_opening,clearance_and_collision,2,0.500000,0.000000,0.346154,0.000462,0.000000,0.278419
1.0,llm_common_sense_replanner,door_drawer_opening,clearance_and_collision,3,0.480769,0.025641,0.442308,0.000462,0.000000,0.292030
1.0,llm_common_sense_replanner,door_drawer_opening,clearance_and_collision,4,0.365385,0.000000,0.442308,0.000000,0.000000,0.299618
1.0,llm_common_sense_replanner,door_drawer_opening,clearance_and_collision,5,0.538462,0.047619,0.346154,0.000000,0.000000,0.264125
1.0,llm_common_sense_replanner,door_drawer_opening,clearance_and_collision,6,0.442308,0.000000,0.346154,0.000923,0.000000,0.283707
1.0,llm_common_sense_replanner,door_drawer_opening,mass_or_inertia,0,0.403846,0.000000,0.307692,0.001385,0.000000,0.273667
1.0,llm_common_sense_replanner,door_drawer_opening,mass_or_inertia,1,0.557692,0.000000,0.326923,0.000000,0.000000,0.268555
1.0,llm_common_sense_replanner,door_drawer_opening,mass_or_inertia,2,0.461538,0.025641,0.384615,0.000923,0.000000,0.276627
1.0,llm_common_sense_replanner,door_drawer_opening,mass_or_inertia,3,0.384615,0.027778,0.423077,0.000923,0.000000,0.295517
1.0,llm_common_sense_replanner,door_drawer_opening,mass_or_inertia,4,0.461538,0.000000,0.384615,0.000000,0.000000,0.280493
1.0,llm_common_sense_replanner,door_drawer_opening,mass_or_inertia,5,0.442308,0.000000,0.326923,0.001385,0.000000,0.274112
1.0,llm_common_sense_replanner,door_drawer_opening,mass_or_inertia,6,0.384615,0.000000,0.365385,0.000000,0.000000,0.299712
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,support_stability,0,0.365385,0.000000,0.307692,0.000465,0.000000,0.302781
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,support_stability,1,0.269231,0.023810,0.403846,0.000929,0.000000,0.332374
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,support_stability,2,0.403846,0.000000,0.384615,0.000000,0.000000,0.318935
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,support_stability,3,0.269231,0.000000,0.461538,0.000000,0.000000,0.335720
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,support_stability,4,0.423077,0.023256,0.423077,0.000000,0.000000,0.324103
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,support_stability,5,0.403846,0.000000,0.346154,0.000929,0.000000,0.306625
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,support_stability,6,0.423077,0.000000,0.442308,0.000000,0.000000,0.342447
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,containment_or_leakage,0,0.500000,0.000000,0.461538,0.000000,0.000000,0.314515
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,containment_or_leakage,1,0.461538,0.024390,0.384615,0.000929,0.000000,0.301022
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,containment_or_leakage,2,0.480769,0.000000,0.500000,0.001394,0.000000,0.321550
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,containment_or_leakage,3,0.307692,0.025641,0.461538,0.001394,0.000000,0.345038
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,containment_or_leakage,4,0.365385,0.025641,0.326923,0.000929,0.000000,0.296908
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,containment_or_leakage,5,0.307692,0.027027,0.576923,0.000929,0.000000,0.355791
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,containment_or_leakage,6,0.442308,0.000000,0.365385,0.000929,0.000000,0.320885
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,rigidity_or_deformation,0,0.403846,0.000000,0.423077,0.001394,0.000000,0.325091
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,rigidity_or_deformation,1,0.346154,0.000000,0.519231,0.000000,0.000000,0.350134
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,rigidity_or_deformation,2,0.326923,0.000000,0.461538,0.000929,0.000000,0.357673
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,rigidity_or_deformation,3,0.326923,0.024390,0.557692,0.000000,0.000000,0.359235
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,rigidity_or_deformation,4,0.403846,0.000000,0.557692,0.000465,0.000000,0.360966
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,rigidity_or_deformation,5,0.461538,0.000000,0.326923,0.000465,0.000000,0.295164
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,rigidity_or_deformation,6,0.365385,0.000000,0.403846,0.000465,0.000000,0.330989
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,tool_reach_and_contact,0,0.269231,0.076923,0.423077,0.000000,0.000000,0.337297
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,tool_reach_and_contact,1,0.326923,0.045455,0.442308,0.000465,0.000000,0.332629
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,tool_reach_and_contact,2,0.307692,0.000000,0.384615,0.000000,0.000000,0.332242
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,tool_reach_and_contact,3,0.384615,0.000000,0.461538,0.000465,0.000000,0.332047
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,tool_reach_and_contact,4,0.365385,0.000000,0.442308,0.000929,0.000000,0.329324
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,tool_reach_and_contact,5,0.423077,0.028571,0.423077,0.001394,0.000000,0.320149
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,tool_reach_and_contact,6,0.403846,0.000000,0.480769,0.000000,0.000000,0.337360
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,articulation_direction,0,0.403846,0.000000,0.423077,0.000465,0.000000,0.328003
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,articulation_direction,1,0.288462,0.024390,0.346154,0.000929,0.000000,0.308267
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,articulation_direction,2,0.423077,0.051282,0.346154,0.000929,0.000000,0.311528
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,articulation_direction,3,0.519231,0.000000,0.461538,0.000929,0.000000,0.319045
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,articulation_direction,4,0.326923,0.000000,0.538462,0.000929,0.000000,0.363955
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,articulation_direction,5,0.365385,0.000000,0.461538,0.000465,0.000000,0.335385
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,articulation_direction,6,0.230769,0.000000,0.480769,0.000929,0.000000,0.345945
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,clearance_and_collision,0,0.288462,0.021739,0.596154,0.000000,0.000000,0.390161
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,clearance_and_collision,1,0.307692,0.000000,0.576923,0.000929,0.000000,0.381524
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,clearance_and_collision,2,0.365385,0.043478,0.538462,0.000000,0.000000,0.377498
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,clearance_and_collision,3,0.288462,0.000000,0.557692,0.000465,0.000000,0.378133
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,clearance_and_collision,4,0.384615,0.021277,0.442308,0.001394,0.000000,0.346194
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,clearance_and_collision,5,0.326923,0.000000,0.500000,0.000465,0.000000,0.358570
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,clearance_and_collision,6,0.307692,0.000000,0.461538,0.000929,0.000000,0.357961
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,mass_or_inertia,0,0.346154,0.055556,0.326923,0.000465,0.000000,0.304944
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,mass_or_inertia,1,0.423077,0.000000,0.423077,0.001394,0.000000,0.317931
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,mass_or_inertia,2,0.403846,0.000000,0.288462,0.000000,0.000000,0.291167
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,mass_or_inertia,3,0.346154,0.000000,0.423077,0.000465,0.000000,0.337597
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,mass_or_inertia,4,0.423077,0.000000,0.403846,0.000465,0.000000,0.316028
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,mass_or_inertia,5,0.442308,0.025000,0.346154,0.000465,0.000000,0.311709
1.0,llm_common_sense_replanner,cluttered_navigation_clearance,mass_or_inertia,6,0.365385,0.000000,0.480769,0.001394,0.000000,0.343332
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,support_stability,0,0.403846,0.023810,0.250000,0.003315,0.000000,0.278401
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,support_stability,1,0.500000,0.048780,0.480769,0.004973,0.000000,0.306721
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,support_stability,2,0.461538,0.095238,0.365385,0.004420,0.000000,0.281278
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,support_stability,3,0.519231,0.022222,0.480769,0.002763,0.000000,0.311109
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,support_stability,4,0.461538,0.045455,0.461538,0.001105,0.000000,0.311143
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,support_stability,5,0.461538,0.023810,0.442308,0.002210,0.000000,0.308181
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,support_stability,6,0.500000,0.025000,0.403846,0.002210,0.000000,0.303971
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,containment_or_leakage,0,0.480769,0.060606,0.326923,0.001658,0.000000,0.262547
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,containment_or_leakage,1,0.557692,0.027778,0.269231,0.002763,0.000000,0.250335
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,containment_or_leakage,2,0.346154,0.028571,0.250000,0.002763,0.000000,0.258042
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,containment_or_leakage,3,0.519231,0.000000,0.423077,0.001658,0.000000,0.268720
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,containment_or_leakage,4,0.461538,0.030303,0.384615,0.001658,0.000000,0.266230
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,containment_or_leakage,5,0.500000,0.057143,0.423077,0.002763,0.000000,0.263828
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,containment_or_leakage,6,0.538462,0.025641,0.269231,0.002763,0.000000,0.247641
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,rigidity_or_deformation,0,0.365385,0.025000,0.346154,0.003315,0.000000,0.299601
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,rigidity_or_deformation,1,0.384615,0.025000,0.365385,0.003868,0.000000,0.278403
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,rigidity_or_deformation,2,0.461538,0.000000,0.384615,0.002763,0.000000,0.285615
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,rigidity_or_deformation,3,0.346154,0.027778,0.307692,0.003315,0.000000,0.272616
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,rigidity_or_deformation,4,0.557692,0.027778,0.423077,0.001658,0.000000,0.296065
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,rigidity_or_deformation,5,0.461538,0.027778,0.307692,0.000553,0.000000,0.280759
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,rigidity_or_deformation,6,0.500000,0.030303,0.307692,0.001105,0.000000,0.267321
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,tool_reach_and_contact,0,0.519231,0.025641,0.288462,0.002210,0.000000,0.261473
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,tool_reach_and_contact,1,0.346154,0.083333,0.423077,0.003868,0.000000,0.277289
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,tool_reach_and_contact,2,0.403846,0.000000,0.403846,0.002763,0.000000,0.285500
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,tool_reach_and_contact,3,0.326923,0.054054,0.326923,0.002763,0.000000,0.276051
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,tool_reach_and_contact,4,0.442308,0.000000,0.307692,0.004420,0.000000,0.268418
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,tool_reach_and_contact,5,0.346154,0.000000,0.346154,0.002210,0.000000,0.284660
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,tool_reach_and_contact,6,0.326923,0.060606,0.288462,0.002763,0.000000,0.258068
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,articulation_direction,0,0.442308,0.037037,0.269231,0.001658,0.000000,0.254139
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,articulation_direction,1,0.403846,0.026316,0.423077,0.000553,0.000000,0.290685
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,articulation_direction,2,0.423077,0.050000,0.384615,0.002210,0.000000,0.275739
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,articulation_direction,3,0.480769,0.000000,0.250000,0.001658,0.000000,0.254400
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,articulation_direction,4,0.480769,0.000000,0.326923,0.002210,0.000000,0.259353
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,articulation_direction,5,0.480769,0.000000,0.307692,0.002210,0.000000,0.266153
1.0,sequential_3d_affordance_reasoner,stackable_object_placement,articulation_direction,6,0.461538,0.028571,0.384615,0.001658,0.000000,0.271416
